10.0021	6877.05	2.9
30.0064	6877.05	2.9
50.0107	6877.05	2.89997
70.015	6877.05	2.89993
90.0192	6877.05	2.89986
110.024	6877.05	2.89977
130.028	6877.05	2.89967
150.032	6877.05	2.89957
170.036	6877.05	2.89949
190.041	6877.05	2.89945
210.045	6877.05	2.89947
230.049	6877.05	2.89955
250.053	6877.05	2.89969
270.058	6877.05	2.89986
290.062	6877.05	2.9
310.066	6877.05	2.90003
330.071	6877.05	2.89977
350.075	6877.05	2.89897
370.079	6877.05	2.89736
390.083	6877.05	2.8947
410.088	6877.05	2.89079
430.092	6877.05	2.88551
450.096	6877.05	2.87882
470.1	6877.05	2.87079
490.105	6877.05	2.86158
510.109	6877.05	2.85151
530.113	6877.05	2.84098
550.118	6877.05	2.83055
570.122	6877.05	2.82079
590.126	6877.05	2.81194
610.13	6877.05	2.80424
630.135	6877.05	2.79795
650.139	6877.05	2.7933
670.143	6877.05	2.79029
690.147	6877.05	2.78856
710.152	6877.05	2.78794
730.156	6877.05	2.78821
750.16	6877.05	2.78916
770.165	6877.05	2.79056
790.169	6877.05	2.79217
810.173	6877.05	2.79378
830.177	6877.05	2.79515
850.182	6877.05	2.79633
870.186	6877.05	2.79752
890.19	6877.05	2.7986
910.195	6877.05	2.79945
930.199	6877.05	2.79994
950.203	6877.05	2.8
970.207	6877.05	2.80004
990.212	6877.05	2.80011
1010.22	6877.05	2.8002
1030.22	6877.05	2.80029
1050.22	6877.05	2.80033
1070.23	6877.05	2.80029
1090.23	6877.05	2.80013
1110.24	6877.05	2.79985
1130.24	6877.05	2.7995
1150.25	6877.05	2.79926
1170.25	6877.05	2.79943
1190.25	6877.05	2.80044
1210.26	6877.05	2.80298
1230.26	6877.05	2.8076
1250.27	6877.05	2.81464
1270.27	6877.05	2.82418
1290.28	6877.05	2.83602
1310.28	6877.05	2.84965
1330.28	6877.05	2.86423
1350.29	6877.05	2.87865
1370.29	6877.05	2.89154
1390.3	6877.05	2.90177
1410.3	6877.05	2.90885
1430.31	6877.05	2.91337
1450.31	6877.05	2.91559
1470.31	6877.05	2.91579
1490.32	6877.05	2.91435
1510.32	6877.05	2.91175
1530.33	6877.05	2.90852
1550.33	6877.05	2.90529
1570.34	6877.05	2.90272
1590.34	6877.05	2.90133
